Timestamp,Source MAC,Destination MAC,Source Port,Destination Port,Length
2024-03-06 12:42:13.275,00:00:00:00:00:03,00:00:00:00:00:06,1,3,1512
2024-03-06 12:42:13.276,00:00:00:00:00:03,00:00:00:00:00:06,1,3,1512
2024-03-06 12:42:13.277,00:00:00:00:00:03,00:00:00:00:00:06,1,3,1512
2024-03-06 12:42:13.277,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.278,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.279,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.279,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.280,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.281,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.284,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.285,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.286,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.287,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.288,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.288,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.289,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.290,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.292,00:00:00:00:00:0e,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:13.292,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.293,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.294,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.295,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.295,00:00:00:00:00:04,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:13.296,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.297,96:24:0c:b7:60:49,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.297,00:00:00:00:00:01,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.298,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.298,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.299,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.302,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.303,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.304,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.305,00:00:00:00:00:01,00:00:00:00:00:04,1,3,1512
2024-03-06 12:42:13.306,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.306,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.307,00:00:00:00:00:04,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.308,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.309,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.309,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.312,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.313,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.314,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.314,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.315,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.316,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.317,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.317,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.318,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.486,9a:a4:05:fe:d8:9d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.488,c6:ea:24:87:59:b6,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:13.490,b2:ca:60:8e:01:16,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.491,00:00:00:00:00:05,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.492,ce:d1:19:30:6e:2c,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.494,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.495,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.496,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.497,00:00:00:00:00:05,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:13.499,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.500,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.501,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.742,00:00:00:00:00:07,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.744,00:00:00:00:00:0f,33:33:00:00:00:02,5,4294967291,70
2024-03-06 12:42:13.746,00:00:00:00:00:0a,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:13.753,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.784,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.794,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.795,00:00:00:00:00:07,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:13.797,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.811,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.813,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.818,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:13.996,00:00:00:00:00:08,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:14.015,00:00:00:00:00:08,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:14.020,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:14.023,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:14.024,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.636,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.640,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:19.647,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.650,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.653,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.655,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.657,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:19.659,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.147,00:00:00:00:00:09,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.155,00:00:00:00:00:02,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:20.162,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.166,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.168,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.170,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.397,00:00:00:00:00:01,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:20.401,3e:8d:97:91:21:11,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.407,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.412,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.415,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.418,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.653,00:00:00:00:00:0e,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:20.658,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:20.664,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:20.668,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.670,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.672,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.920,b2:ca:60:8e:01:16,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.927,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:20.935,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:20.943,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.946,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:20.949,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.165,00:00:00:00:00:04,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:21.169,00:00:00:00:00:0f,33:33:00:00:00:02,5,4294967291,70
2024-03-06 12:42:21.173,c6:ea:24:87:59:b6,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:21.181,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.183,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.185,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.187,00:00:00:00:00:04,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:21.189,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.191,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.192,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.194,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.197,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.199,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.200,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.419,9a:a4:05:fe:d8:9d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.677,00:00:00:00:00:0a,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:21.680,00:00:00:00:00:05,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:21.682,96:24:0c:b7:60:49,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:21.684,00:00:00:00:00:07,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:21.692,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.694,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.696,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.697,00:00:00:00:00:05,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:21.699,00:00:00:00:00:07,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:21.703,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.704,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.706,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.707,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.709,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:21.710,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:22.184,00:00:00:00:00:08,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:22.187,ce:d1:19:30:6e:2c,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:22.193,00:00:00:00:00:08,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:22.198,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:22.202,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:22.205,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.736,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.742,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.745,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.748,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.978,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:33.983,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.986,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:33.989,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.221,00:00:00:00:00:01,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:34.227,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.231,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.234,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.237,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.735,00:00:00:00:00:02,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:34.742,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.748,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.750,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:34.753,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.316,b2:ca:60:8e:01:16,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.319,00:00:00:00:00:09,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.322,00:00:00:00:00:0f,33:33:00:00:00:02,5,4294967291,70
2024-03-06 12:42:35.328,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.330,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.334,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.335,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.765,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:35.768,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:35.774,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:35.778,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:35.784,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.786,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.788,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.790,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.791,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:35.793,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.019,00:00:00:00:00:0e,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:36.271,00:00:00:00:00:04,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:36.276,3e:8d:97:91:21:11,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.282,00:00:00:00:00:04,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:36.287,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.289,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.292,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.539,9a:a4:05:fe:d8:9d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.814,c6:ea:24:87:59:b6,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:36.821,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.824,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:36.827,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.303,00:00:00:00:00:0a,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:37.568,00:00:00:00:00:07,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:37.572,00:00:00:00:00:05,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:37.578,00:00:00:00:00:07,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:37.582,00:00:00:00:00:05,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:37.589,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.591,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.593,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.595,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.597,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:37.598,00:00:00:00:00:07,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.387,00:00:00:00:00:08,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:42:38.396,00:00:00:00:00:08,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:42:38.400,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.402,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.404,00:00:00:00:00:08,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.837,96:24:0c:b7:60:49,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:42:38.844,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.847,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:38.849,96:24:0c:b7:60:49,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:42:40.940,ce:d1:19:30:6e:2c,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.451,00:00:00:00:00:0f,33:33:00:00:00:02,5,4294967291,70
2024-03-06 12:43:03.457,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:03.460,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.462,00:00:00:00:00:02,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:03.465,00:00:00:00:00:01,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:03.471,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.473,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.474,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.476,00:00:00:00:00:0f,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.480,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.482,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.484,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.485,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.487,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.488,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.489,ea:5b:d9:31:4c:c3,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.491,aa:4e:63:08:b2:3d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.494,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.495,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.496,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.497,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.498,00:00:00:00:00:02,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:03.499,00:00:00:00:00:01,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:05.502,b2:ca:60:8e:01:16,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:05.507,00:00:00:00:00:0e,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:05.510,00:00:00:00:00:09,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.577,c6:ea:24:87:59:b6,33:33:00:00:00:02,4,4294967291,70
2024-03-06 12:43:07.583,9a:a4:05:fe:d8:9d,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.587,00:00:00:00:00:04,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:07.588,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:07.589,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:07.590,00:00:00:00:00:0a,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:07.594,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.594,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.595,c6:ea:24:87:59:b6,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.597,00:00:00:00:00:04,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:07.598,00:00:00:00:00:03,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:07.599,00:00:00:00:00:06,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:07.602,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.604,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.605,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.605,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.606,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.607,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.608,00:00:00:00:00:04,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.609,00:00:00:00:00:03,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:07.610,00:00:00:00:00:06,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:09.603,00:00:00:00:00:05,33:33:00:00:00:02,2,4294967291,70
2024-03-06 12:43:09.609,3e:8d:97:91:21:11,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:09.613,00:00:00:00:00:05,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:09.617,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:09.620,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:09.623,00:00:00:00:00:05,33:33:00:00:00:02,1,4294967291,70
2024-03-06 12:43:11.609,00:00:00:00:00:08,33:33:00:00:00:02,3,4294967291,70
2024-03-06 12:43:11.616,00:00:00:00:00:07,33:33:00:00:00:02,2,4294967291,70
